@relation arabicReadingDifficulty

@attribute sentence_length NUMERIC
@attribute lexical_diversity NUMERIC
@attribute p95 NUMERIC
@attribute mean NUMERIC
@attribute median NUMERIC
@attribute noun NUMERIC
@attribute verb NUMERIC
@attribute prep NUMERIC
@attribute part NUMERIC
@attribute conj NUMERIC
@attribute adv NUMERIC	
@attribute adj NUMERIC
@attribute word_length NUMERIC
@attribute difficulty {1.0, 2.0, 3.0, 4.0}

@data 
12.833333333333334,0.8831168831168831,744903,165130.54545454544,8464.0,0.5584415584415584,0.09090909090909091,0.11688311688311688,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.14285714285714285,8.74025974025974,2.0
22.6,0.7522123893805309,924823,182815.51666666666,10204.0,0.4690265486725664,0.12389380530973451,0.1415929203539823,0.0,0.0,0.008849557522123894,0.18584070796460178,9.0,2.0
22.5,0.8444444444444444,924823,156715.32653061225,7128.0,0.5888888888888889,0.05555555555555555,0.12222222222222222,0.011111111111111112,0.011111111111111112,0.0,0.13333333333333333,8.933333333333334,2.0
23.25,0.7419354838709677,924823,158728.90163934426,6755.0,0.5483870967741935,0.10752688172043011,0.13978494623655913,0.0,0.0,0.0,0.16129032258064516,8.838709677419354,2.0
21.4,0.822429906542056,924823,92860.92857142857,4049.0,0.5514018691588785,0.102803738317757,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.0,0.1588785046728972,9.514018691588785,2.0
23.0,0.782608695652174,744903,142497.73170731709,3697.0,0.463768115942029,0.13043478260869565,0.13043478260869565,0.0,0.043478260869565216,0.0,0.18840579710144928,9.492753623188406,2.0
21.0,0.8333333333333334,744903,94862.86206896552,6464.0,0.5238095238095238,0.11904761904761904,0.09523809523809523,0.011904761904761904,0.03571428571428571,0.0,0.17857142857142858,8.666666666666666,2.0
24.333333333333332,0.8493150684931506,924823,178946.52083333334,10759.0,0.5068493150684932,0.1232876712328767,0.136986301369863,0.0136986301369863,0.0410958904109589,0.0,0.1506849315068493,8.794520547945206,2.0
22.666666666666668,0.8088235294117647,744903,100417.27659574468,6728.0,0.6176470588235294,0.10294117647058823,0.1323529411764706,0.0,0.014705882352941176,0.0,0.10294117647058823,9.235294117647058,2.0
27.666666666666668,0.7108433734939759,744903,150113.70491803277,14382.0,0.4819277108433735,0.12048192771084337,0.14457831325301204,0.0,0.0963855421686747,0.012048192771084338,0.10843373493975904,8.180722891566266,2.0
24.0,0.7708333333333334,924823,108586.89830508475,7826.0,0.5729166666666666,0.08333333333333333,0.08333333333333333,0.0,0.020833333333333332,0.010416666666666666,0.16666666666666666,9.1875,2.0
22.5,0.7333333333333333,744903,171554.31746031746,12738.0,0.4222222222222222,0.13333333333333333,0.16666666666666666,0.022222222222222223,0.06666666666666667,0.011111111111111112,0.1,8.322222222222223,2.0
35.666666666666664,0.719626168224299,744903,102083.8947368421,9004.0,0.4672897196261682,0.08411214953271028,0.102803738317757,0.018691588785046728,0.07476635514018691,0.009345794392523364,0.205607476635514,8.532710280373832,2.0
16.666666666666668,0.78,924823,193655.67272727273,4575.0,0.51,0.14,0.17,0.0,0.03,0.0,0.12,9.51,2.0
18.0,0.75,924823,176051.65853658537,11374.0,0.5277777777777778,0.09722222222222222,0.125,0.0,0.0,0.0,0.20833333333333334,10.194444444444445,2.0
35.75,0.6363636363636364,744903,123253.0744680851,5721.0,0.5524475524475524,0.11188811188811189,0.14685314685314685,0.013986013986013986,0.03496503496503497,0.0,0.08391608391608392,8.363636363636363,2.0
23.5,0.7340425531914894,924823,228726.63636363635,12124.0,0.48936170212765956,0.10638297872340426,0.1595744680851064,0.0,0.0425531914893617,0.0,0.1702127659574468,9.393617021276595,2.0
24.0,0.71875,744903,123544.125,7648.0,0.5104166666666666,0.11458333333333333,0.09375,0.010416666666666666,0.0,0.0,0.17708333333333334,9.34375,2.0
22.25,0.7528089887640449,924823,129885.5172413793,7291.0,0.4606741573033708,0.1348314606741573,0.10112359550561797,0.0,0.033707865168539325,0.0,0.21348314606741572,9.213483146067416,2.0
19.0,0.7368421052631579,924823,210025.80357142858,8102.0,0.4868421052631579,0.07894736842105263,0.17105263157894737,0.0,0.0,0.0,0.21052631578947367,8.81578947368421,2.0
35.666666666666664,0.7289719626168224,744903,119961.27586206897,11471.0,0.5046728971962616,0.1308411214953271,0.08411214953271028,0.028037383177570093,0.102803738317757,0.009345794392523364,0.11214953271028037,8.14018691588785,2.0
27.333333333333332,0.7804878048780488,924823,148229.4705882353,6108.0,0.47560975609756095,0.15853658536585366,0.10975609756097561,0.0,0.036585365853658534,0.0,0.1951219512195122,9.317073170731707,2.0
13.666666666666666,0.7154471544715447,744903,111307.32258064517,7421.0,0.6016260162601627,0.10569105691056911,0.0975609756097561,0.016260162601626018,0.024390243902439025,0.0,0.0975609756097561,4.796747967479675,2.0
19.0,0.6842105263157895,744903,127297.60606060606,7944.0,0.49473684210526314,0.14736842105263157,0.09473684210526316,0.010526315789473684,0.021052631578947368,0.010526315789473684,0.11578947368421053,8.705263157894738,2.0
23.5,0.8085106382978723,744903,103440.9696969697,7919.0,0.5106382978723404,0.10638297872340426,0.05319148936170213,0.010638297872340425,0.0425531914893617,0.0,0.20212765957446807,9.595744680851064,2.0
30.666666666666668,0.6847826086956522,924823,133044.1090909091,8830.0,0.4782608695652174,0.09782608695652174,0.07608695652173914,0.0,0.010869565217391304,0.021739130434782608,0.13043478260869565,7.554347826086956,2.0
12.833333333333334,0.7662337662337663,518692,69860.7843137255,5040.0,0.6493506493506493,0.06493506493506493,0.07792207792207792,0.0,0.0,0.0,0.19480519480519481,10.454545454545455,2.0
31.333333333333332,0.7872340425531915,744903,138524.12068965516,8806.0,0.5106382978723404,0.07446808510638298,0.13829787234042554,0.010638297872340425,0.02127659574468085,0.0,0.18085106382978725,8.75531914893617,2.0
24.0,0.78125,924823,152370.64285714287,6005.0,0.53125,0.10416666666666667,0.125,0.010416666666666666,0.041666666666666664,0.0,0.16666666666666666,9.697916666666666,2.0
19.75,0.7974683544303798,744903,129196.07843137255,14566.0,0.5316455696202531,0.10126582278481013,0.12658227848101267,0.0,0.02531645569620253,0.0,0.20253164556962025,9.164556962025317,2.0
12.833333333333334,0.8571428571428571,924823,125130.8163265306,9818.0,0.6363636363636364,0.07792207792207792,0.09090909090909091,0.0,0.05194805194805195,0.0,0.11688311688311688,9.194805194805195,2.0
37.0,0.8108108108108109,924823,165328.72972972973,17001.0,0.45045045045045046,0.10810810810810811,0.15315315315315314,0.0,0.018018018018018018,0.018018018018018018,0.1891891891891892,9.90990990990991,2.0
18.8,0.776595744680851,924823,155034.671875,13555.0,0.5319148936170213,0.14893617021276595,0.1276595744680851,0.010638297872340425,0.02127659574468085,0.0,0.11702127659574468,8.75531914893617,2.0
22.666666666666668,0.8235294117647058,924823,131689.1590909091,13952.0,0.47058823529411764,0.1323529411764706,0.08823529411764706,0.014705882352941176,0.014705882352941176,0.0,0.19117647058823528,9.382352941176471,2.0
25.75,0.8155339805825242,744903,129875.79220779221,8852.0,0.4854368932038835,0.1553398058252427,0.10679611650485436,0.009708737864077669,0.05825242718446602,0.0,0.11650485436893204,8.514563106796116,2.0
21.75,0.7701149425287356,924823,130653.17307692308,17166.0,0.5172413793103449,0.19540229885057472,0.09195402298850575,0.0,0.04597701149425287,0.0,0.06896551724137931,8.183908045977011,2.0
33.666666666666664,0.7128712871287128,924823,139650.6,5880.0,0.5445544554455446,0.09900990099009901,0.10891089108910891,0.0,0.009900990099009901,0.0,0.2079207920792079,9.029702970297029,2.0
8.9,0.7752808988764045,924823,135186.3725490196,12856.0,0.4943820224719101,0.1797752808988764,0.07865168539325842,0.0,0.0449438202247191,0.011235955056179775,0.16853932584269662,8.0561797752809,2.0
25.428571428571427,0.7415730337078652,744903,156826.7358490566,7661.0,0.5224719101123596,0.10674157303370786,0.11797752808988764,0.0056179775280898875,0.011235955056179775,0.011235955056179775,0.16292134831460675,5.286516853932584,2.0
25.0,0.75,924823,120869.48387096774,6175.0,0.57,0.12,0.1,0.0,0.04,0.0,0.14,9.54,2.0
27.5,0.8363636363636363,744903,122002.43055555556,9154.0,0.45454545454545453,0.11818181818181818,0.09090909090909091,0.00909090909090909,0.03636363636363636,0.0,0.23636363636363636,9.727272727272727,2.0
22.0,0.7181818181818181,744903,133969.54666666666,8559.0,0.5545454545454546,0.08181818181818182,0.10909090909090909,0.0,0.0,0.0,0.19090909090909092,5.090909090909091,2.0
18.11111111111111,0.7668711656441718,744903,116427.2075471698,13692.0,0.50920245398773,0.13496932515337423,0.09202453987730061,0.012269938650306749,0.04294478527607362,0.0,0.147239263803681,8.901840490797547,2.0
17.166666666666668,0.7669902912621359,924823,128579.49152542373,9755.0,0.5728155339805825,0.10679611650485436,0.08737864077669903,0.02912621359223301,0.0,0.0,0.1262135922330097,4.990291262135922,2.0
18.7,0.6149732620320856,924823,142330.6923076923,8020.0,0.6042780748663101,0.08021390374331551,0.12299465240641712,0.0053475935828877,0.016042780748663103,0.0,0.16042780748663102,10.02139037433155,2.0
11.944444444444445,0.6976744186046512,924823,161757.62237762238,14150.0,0.42790697674418604,0.20930232558139536,0.12093023255813953,0.027906976744186046,0.05581395348837209,0.0,0.14418604651162792,8.902325581395349,2.0
19.666666666666668,0.7796610169491526,744903,102206.15662650602,6175.0,0.576271186440678,0.11864406779661017,0.07627118644067797,0.00847457627118644,0.025423728813559324,0.0,0.1440677966101695,5.008474576271187,2.0
18.555555555555557,0.718562874251497,924823,183968.03092783506,12318.0,0.5089820359281437,0.10179640718562874,0.1377245508982036,0.0,0.017964071856287425,0.0,0.20359281437125748,4.9640718562874255,2.0
25.0,0.5514285714285714,924823,172066.15859030836,22811.0,0.46285714285714286,0.12857142857142856,0.12285714285714286,0.002857142857142857,0.054285714285714284,0.017142857142857144,0.10857142857142857,4.757142857142857,2.0
27.857142857142858,0.7025641025641025,924823,177939.93798449612,8547.0,0.4358974358974359,0.13333333333333333,0.14358974358974358,0.015384615384615385,0.035897435897435895,0.0,0.19487179487179487,4.7384615384615385,2.0
17.375,0.7266187050359713,924823,195623.11538461538,10542.0,0.4748201438848921,0.1510791366906475,0.1510791366906475,0.007194244604316547,0.014388489208633094,0.02158273381294964,0.1366906474820144,8.611510791366907,2.0
28.0,0.8809523809523809,924823,165088.92592592593,6867.0,0.5119047619047619,0.14285714285714285,0.11904761904761904,0.011904761904761904,0.03571428571428571,0.0,0.15476190476190477,8.678571428571429,2.0
20.333333333333332,0.7868852459016393,744903,138587.39534883722,6943.0,0.4344262295081967,0.13114754098360656,0.13934426229508196,0.01639344262295082,0.0,0.00819672131147541,0.1885245901639344,9.131147540983607,2.0
24.0,0.725,924823,167469.2435897436,6929.0,0.475,0.10833333333333334,0.16666666666666666,0.0,0.041666666666666664,0.0,0.15,4.708333333333333,2.0
16.5,0.8383838383838383,744903,95288.56140350878,9201.0,0.494949494949495,0.1919191919191919,0.08080808080808081,0.030303030303030304,0.04040404040404041,0.0,0.15151515151515152,5.0,2.0
19.5,0.7692307692307693,744903,101120.96153846153,10714.0,0.5256410256410257,0.14102564102564102,0.0641025641025641,0.038461538461538464,0.02564102564102564,0.0,0.16666666666666666,10.0,2.0
24.666666666666668,0.7432432432432432,744903,135879.8148148148,6124.0,0.42342342342342343,0.13513513513513514,0.10810810810810811,0.03153153153153153,0.04954954954954955,0.009009009009009009,0.1891891891891892,9.256756756756756,2.0
23.166666666666668,0.7553956834532374,924823,155152.73033707865,9002.0,0.5323741007194245,0.10071942446043165,0.1079136690647482,0.0,0.014388489208633094,0.0,0.2014388489208633,9.366906474820144,2.0
16.5,0.696969696969697,744903,126955.17948717948,4609.0,0.49242424242424243,0.12878787878787878,0.09848484848484848,0.015151515151515152,0.015151515151515152,0.022727272727272728,0.16666666666666666,4.992424242424242,2.0
22.25,0.8202247191011236,744903,122433.50877192983,6586.0,0.48314606741573035,0.14606741573033707,0.11235955056179775,0.011235955056179775,0.056179775280898875,0.0,0.16853932584269662,9.393258426966293,2.0
21.666666666666668,0.8076923076923077,924823,167608.9090909091,14566.0,0.5384615384615384,0.1,0.11538461538461539,0.023076923076923078,0.023076923076923078,0.015384615384615385,0.1076923076923077,8.5,2.0
16.571428571428573,0.6551724137931034,744903,133318.5903614458,12353.0,0.45689655172413796,0.1896551724137931,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.0,0.05172413793103448,4.620689655172414,2.0
18.5,0.5540540540540541,924823,165169.125,12946.0,0.4527027027027027,0.0945945945945946,0.11486486486486487,0.006756756756756757,0.013513513513513514,0.0,0.23648648648648649,5.054054054054054,2.0
15.166666666666666,0.7692307692307693,924823,140530.7894736842,7466.0,0.5274725274725275,0.10989010989010989,0.0989010989010989,0.01098901098901099,0.04395604395604396,0.0,0.17582417582417584,9.263736263736265,2.0
31.666666666666668,0.8315789473684211,744903,101151.4074074074,6938.0,0.5263157894736842,0.10526315789473684,0.08421052631578947,0.0,0.0,0.010526315789473684,0.18947368421052632,9.968421052631578,2.0
28.4,0.7112676056338029,744903,67788.27586206897,6239.0,0.5774647887323944,0.09154929577464789,0.09154929577464789,0.0,0.007042253521126761,0.007042253521126761,0.19014084507042253,9.345070422535212,2.0
9.4,0.5957446808510638,924823,206825.1551724138,12076.0,0.48936170212765956,0.09574468085106383,0.1702127659574468,0.0,0.010638297872340425,0.0,0.11702127659574468,8.414893617021276,2.0
8.0,1.0,19896,6287.333333333333,3690.0,0.5,0.125,0.0,0.0,0.0,0.125,0.25,8.625,2.0
16.666666666666668,0.84,924823,177861.76470588235,15307.0,0.54,0.14,0.14,0.0,0.02,0.0,0.12,8.52,2.0
16.666666666666668,0.69,924823,152105.86440677967,8278.0,0.55,0.08,0.11,0.0,0.04,0.01,0.14,8.9,2.0
19.8,0.7474747474747475,744903,128648.41935483871,4735.0,0.5151515151515151,0.10101010101010101,0.12121212121212122,0.010101010101010102,0.020202020202020204,0.0,0.20202020202020202,8.878787878787879,2.0
16.625,0.7368421052631579,924823,174664.06024096385,22811.0,0.48120300751879697,0.14285714285714285,0.12781954887218044,0.007518796992481203,0.03007518796992481,0.007518796992481203,0.14285714285714285,8.68421052631579,2.0
26.75,0.7289719626168224,744903,125971.95454545454,4345.0,0.4672897196261682,0.14018691588785046,0.11214953271028037,0.0,0.018691588785046728,0.009345794392523364,0.12149532710280374,8.25233644859813,2.0
16.166666666666668,0.8350515463917526,924823,124482.40384615384,1878.0,0.6597938144329897,0.09278350515463918,0.08247422680412371,0.0,0.0,0.010309278350515464,0.12371134020618557,10.092783505154639,2.0
18.8,0.7446808510638298,924823,117358.58461538462,6839.0,0.574468085106383,0.11702127659574468,0.10638297872340426,0.0,0.0,0.010638297872340425,0.1276595744680851,9.319148936170214,2.0
33.75,0.674074074074074,744903,122685.08849557523,4841.0,0.5777777777777777,0.0962962962962963,0.1259259259259259,0.0,0.0,0.0,0.13333333333333333,9.777777777777779,2.0
26.25,0.780952380952381,924823,98021.25714285714,9818.0,0.4666666666666667,0.09523809523809523,0.0761904761904762,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.2571428571428571,9.40952380952381,2.0
22.0,0.8636363636363636,924823,104449.93333333333,4015.0,0.6136363636363636,0.10227272727272728,0.07954545454545454,0.0,0.022727272727272728,0.0,0.1590909090909091,5.5227272727272725,2.0
27.8,0.6618705035971223,744903,130394.3294117647,14382.0,0.4460431654676259,0.1366906474820144,0.1079136690647482,0.0,0.07913669064748201,0.007194244604316547,0.1510791366906475,9.100719424460431,2.0
28.75,0.8,744903,123093.75342465754,10445.0,0.5478260869565217,0.09565217391304348,0.10434782608695652,0.008695652173913044,0.02608695652173913,0.0,0.16521739130434782,4.947826086956522,2.0
19.6,0.8163265306122449,744903,192424.85714285713,10890.0,0.5,0.11224489795918367,0.1326530612244898,0.0,0.01020408163265306,0.030612244897959183,0.14285714285714285,9.755102040816327,2.0
20.0,0.66875,924823,154371.90395480226,8703.0,0.446875,0.171875,0.103125,0.0125,0.08125,0.003125,0.128125,8.703125,3.0
41.42857142857143,0.6103448275862069,924823,133432.89912280702,8499.0,0.5482758620689655,0.11724137931034483,0.12758620689655173,0.0034482758620689655,0.027586206896551724,0.010344827586206896,0.13448275862068965,4.786206896551724,3.0
30.333333333333332,0.7417582417582418,924823,111325.56074766355,5689.0,0.5934065934065934,0.06043956043956044,0.06043956043956044,0.005494505494505495,0.016483516483516484,0.0,0.23076923076923078,9.780219780219781,3.0
32.4,0.7160493827160493,744903,90068.56730769231,7907.0,0.5802469135802469,0.08024691358024691,0.07407407407407407,0.0,0.012345679012345678,0.0,0.2345679012345679,10.67283950617284,3.0
27.0,0.7345679012345679,744903,90773.04545454546,8719.0,0.6172839506172839,0.08641975308641975,0.08024691358024691,0.0,0.037037037037037035,0.0,0.14814814814814814,9.493827160493828,3.0
22.571428571428573,0.8037974683544303,744903,100583.42574257425,6991.0,0.5189873417721519,0.12025316455696203,0.10126582278481013,0.012658227848101266,0.056962025316455694,0.0,0.15822784810126583,9.031645569620252,3.0
20.625,0.7818181818181819,744903,134727.94495412844,13973.0,0.49696969696969695,0.12727272727272726,0.13333333333333333,0.006060606060606061,0.01818181818181818,0.0,0.17575757575757575,9.224242424242425,3.0
19.0,0.868421052631579,744903,92156.58823529411,6719.0,0.4605263157894737,0.18421052631578946,0.05263157894736842,0.0,0.039473684210526314,0.0,0.2236842105263158,9.394736842105264,3.0
19.4,0.8144329896907216,924823,158954.64179104476,10054.0,0.5257731958762887,0.10309278350515463,0.12371134020618557,0.0,0.030927835051546393,0.010309278350515464,0.15463917525773196,9.29896907216495,3.0
24.666666666666668,0.75,924823,132498.85321100918,6687.0,0.5540540540540541,0.0945945945945946,0.12162162162162163,0.0,0.0,0.0,0.20270270270270271,9.972972972972974,3.0
28.4,0.704225352112676,924823,112759.0824742268,5939.0,0.5563380281690141,0.11971830985915492,0.07746478873239436,0.0,0.04929577464788732,0.0,0.14788732394366197,9.464788732394366,3.0
33.0,0.8333333333333334,744903,139676.81395348837,7457.0,0.6060606060606061,0.07575757575757576,0.12121212121212122,0.0,0.015151515151515152,0.015151515151515152,0.12121212121212122,8.909090909090908,3.0
12.928571428571429,0.6408839779005525,924823,84395.89075630253,9507.0,0.5359116022099447,0.09944751381215469,0.055248618784530384,0.0055248618784530384,0.022099447513812154,0.0055248618784530384,0.17679558011049723,9.425414364640885,3.0
36.5,0.8013698630136986,924823,129149.34736842105,12380.0,0.4794520547945205,0.1095890410958904,0.1095890410958904,0.0,0.03424657534246575,0.0,0.22602739726027396,9.212328767123287,3.0
32.2,0.6335403726708074,924823,119380.0,6626.0,0.639751552795031,0.06832298136645963,0.09937888198757763,0.0,0.0,0.0,0.16149068322981366,9.360248447204969,3.0
30.25,0.7355371900826446,744903,121128.83544303797,13037.0,0.4380165289256198,0.15702479338842976,0.09917355371900827,0.0,0.05785123966942149,0.024793388429752067,0.1652892561983471,8.975206611570249,3.0
16.125,0.751937984496124,924823,147166.70588235295,8559.0,0.46511627906976744,0.12403100775193798,0.11627906976744186,0.023255813953488372,0.05426356589147287,0.007751937984496124,0.18604651162790697,8.883720930232558,3.0
24.428571428571427,0.7953216374269005,924823,161659.71559633026,10409.0,0.5146198830409356,0.1695906432748538,0.13450292397660818,0.023391812865497075,0.005847953216374269,0.005847953216374269,0.08771929824561403,8.087719298245615,3.0
33.333333333333336,0.73,924823,149845.693877551,14518.0,0.48,0.08,0.1,0.0,0.05,0.0,0.23,9.33,3.0
24.0,0.8125,924823,181580.83823529413,10938.0,0.4791666666666667,0.15625,0.13541666666666666,0.052083333333333336,0.010416666666666666,0.0,0.11458333333333333,7.822916666666667,3.0
21.8,0.7706422018348624,744903,158572.01470588235,9216.0,0.45871559633027525,0.12844036697247707,0.12844036697247707,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.1651376146788991,8.761467889908257,3.0
23.166666666666668,0.7122302158273381,924823,129464.72448979592,6291.0,0.5683453237410072,0.09352517985611511,0.1510791366906475,0.007194244604316547,0.007194244604316547,0.0,0.1366906474820144,9.107913669064748,3.0
12.090909090909092,0.849624060150376,744903,108496.75,8479.0,0.6691729323308271,0.12781954887218044,0.07518796992481203,0.0,0.007518796992481203,0.0,0.09022556390977443,9.1203007518797,3.0
23.266666666666666,0.6217765042979942,924823,150798.52534562213,13980.0,0.45558739255014324,0.16905444126074498,0.10888252148997135,0.014326647564469915,0.09455587392550144,0.011461318051575931,0.07449856733524356,4.432664756446991,3.0
28.6,0.6573426573426573,924823,136518.2947368421,10006.0,0.48951048951048953,0.15384615384615385,0.1258741258741259,0.006993006993006993,0.04895104895104895,0.006993006993006993,0.11888111888111888,9.013986013986013,3.0
30.0,0.6857142857142857,924823,179155.55813953487,8629.0,0.4666666666666667,0.11904761904761904,0.1380952380952381,0.004761904761904762,0.01904761904761905,0.0,0.18571428571428572,8.966666666666667,3.0
25.333333333333332,0.6666666666666666,744903,99566.98591549296,9389.0,0.5043859649122807,0.11842105263157894,0.09649122807017543,0.0,0.043859649122807015,0.0043859649122807015,0.20175438596491227,9.192982456140351,3.0
19.5,0.7435897435897436,744903,120949.17721518988,14274.0,0.5042735042735043,0.13675213675213677,0.09401709401709402,0.042735042735042736,0.02564102564102564,0.0,0.1623931623931624,9.008547008547009,3.0
29.25,0.6666666666666666,744903,129363.76388888889,10298.0,0.6025641025641025,0.0811965811965812,0.09829059829059829,0.0,0.017094017094017096,0.017094017094017096,0.1452991452991453,5.02991452991453,3.0
26.8,0.7611940298507462,744903,128721.01030927835,8870.0,0.5746268656716418,0.13432835820895522,0.12686567164179105,0.007462686567164179,0.029850746268656716,0.0,0.11194029850746269,8.91044776119403,3.0
25.0,0.83,924823,90595.88888888889,5781.0,0.63,0.08,0.06,0.02,0.01,0.0,0.19,11.12,3.0
26.6,0.7593984962406015,924823,125023.8,12599.0,0.49624060150375937,0.12030075187969924,0.12030075187969924,0.007518796992481203,0.03007518796992481,0.0,0.19548872180451127,9.503759398496241,3.0
24.0,0.8833333333333333,744903,112272.84285714285,6378.0,0.44166666666666665,0.15833333333333333,0.075,0.008333333333333333,0.025,0.008333333333333333,0.225,9.108333333333333,3.0
25.2,0.7063492063492064,924823,163860.04,16373.0,0.4523809523809524,0.15079365079365079,0.1349206349206349,0.023809523809523808,0.0873015873015873,0.0,0.10317460317460317,8.214285714285714,3.0
10.444444444444445,0.8404255319148937,744903,101813.22,5990.0,0.5212765957446809,0.1276595744680851,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.010638297872340425,0.20212765957446807,8.585106382978724,3.0
16.05,0.5981308411214953,744903,141910.17194570135,13224.0,0.4423676012461059,0.08722741433021806,0.11526479750778816,0.03115264797507788,0.03426791277258567,0.009345794392523364,0.16510903426791276,4.629283489096573,3.0
23.333333333333332,0.7214285714285714,744903,112926.31325301205,6929.0,0.5142857142857142,0.09285714285714286,0.07142857142857142,0.007142857142857143,0.0,0.007142857142857143,0.17142857142857143,8.964285714285714,3.0
20.5,0.7804878048780488,744903,137842.35294117648,14274.0,0.4065040650406504,0.22764227642276422,0.12195121951219512,0.008130081300813009,0.04065040650406504,0.016260162601626018,0.11382113821138211,8.788617886178862,3.0
10.0,1.0,744903,99424.625,7126.0,0.5,0.1,0.1,0.0,0.0,0.1,0.2,4.9,3.0
31.5,0.8174603174603174,744903,136980.66666666666,11068.0,0.48412698412698413,0.1349206349206349,0.10317460317460317,0.023809523809523808,0.05555555555555555,0.015873015873015872,0.15079365079365079,8.238095238095237,3.0
23.25,0.8172043010752689,518692,64779.86440677966,3999.0,0.6129032258064516,0.08602150537634409,0.06451612903225806,0.021505376344086023,0.0,0.0,0.16129032258064516,9.763440860215054,3.0
24.5,0.7755102040816326,744903,96587.23636363636,8490.0,0.5612244897959183,0.10204081632653061,0.05102040816326531,0.02040816326530612,0.07142857142857142,0.0,0.16326530612244897,8.928571428571429,3.0
21.0,0.7248677248677249,744903,121305.70967741935,6221.0,0.5502645502645502,0.1111111111111111,0.09523809523809523,0.005291005291005291,0.05291005291005291,0.005291005291005291,0.15873015873015872,9.195767195767196,3.0
22.25,0.7752808988764045,924823,147936.2068965517,5043.0,0.5393258426966292,0.12359550561797752,0.12359550561797752,0.011235955056179775,0.056179775280898875,0.0,0.0898876404494382,9.123595505617978,3.0
18.666666666666668,0.71875,924823,134114.4642857143,10054.0,0.4955357142857143,0.14732142857142858,0.09821428571428571,0.017857142857142856,0.04017857142857143,0.013392857142857142,0.14285714285714285,4.941964285714286,3.0
22.5,0.7444444444444445,924823,167583.3492063492,11203.0,0.5222222222222223,0.1111111111111111,0.14444444444444443,0.022222222222222223,0.03333333333333333,0.03333333333333333,0.1111111111111111,8.588888888888889,3.0
28.714285714285715,0.7114427860696517,924823,176892.48,16276.0,0.4975124378109453,0.15920398009950248,0.12935323383084577,0.009950248756218905,0.029850746268656716,0.004975124378109453,0.10945273631840796,8.497512437810945,3.0
31.0,0.7096774193548387,744903,84266.69230769231,6843.0,0.553763440860215,0.08602150537634409,0.08602150537634409,0.005376344086021506,0.016129032258064516,0.016129032258064516,0.15053763440860216,9.043010752688172,3.0
29.0,0.7586206896551724,924823,124012.03278688525,5764.0,0.5517241379310345,0.04597701149425287,0.14942528735632185,0.0,0.0,0.0,0.2413793103448276,10.0,3.0
32.166666666666664,0.6735751295336787,924823,163075.4393939394,6929.0,0.47668393782383417,0.15025906735751296,0.13471502590673576,0.015544041450777202,0.05699481865284974,0.0,0.11917098445595854,8.487046632124352,3.0
36.0,0.7291666666666666,924823,127379.49411764706,8741.0,0.5555555555555556,0.08333333333333333,0.1111111111111111,0.0,0.0,0.0,0.18055555555555555,8.73611111111111,3.0
26.0,0.7243589743589743,744903,111333.27368421052,11010.0,0.5769230769230769,0.07692307692307693,0.08974358974358974,0.00641025641025641,0.03205128205128205,0.0,0.14102564102564102,8.653846153846153,3.0
36.6,0.7103825136612022,924823,146192.44262295082,12498.0,0.5300546448087432,0.09289617486338798,0.12021857923497267,0.00546448087431694,0.01092896174863388,0.00546448087431694,0.15846994535519127,8.885245901639344,3.0
23.75,0.6947368421052632,744903,148176.7874015748,7424.0,0.4631578947368421,0.13157894736842105,0.12631578947368421,0.005263157894736842,0.015789473684210527,0.0,0.21052631578947367,9.5,3.0
18.4,0.7119565217391305,924823,171716.6379310345,19025.0,0.44021739130434784,0.21195652173913043,0.13043478260869565,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.13043478260869565,8.483695652173912,3.0
19.53846153846154,0.6279527559055118,924823,151309.77672955976,9423.0,0.5118110236220472,0.13385826771653545,0.11220472440944881,0.021653543307086614,0.0531496062992126,0.005905511811023622,0.1062992125984252,4.811023622047244,4.0
36.166666666666664,0.6543778801843319,924823,143026.67647058822,9470.0,0.5499231950844854,0.08602150537634409,0.11981566820276497,0.007680491551459293,0.010752688172043012,0.004608294930875576,0.1781874039938556,5.14900153609831,4.0
22.416666666666668,0.604089219330855,924823,139425.21787709498,12437.0,0.46654275092936803,0.12267657992565056,0.11524163568773234,0.024163568773234202,0.03531598513011153,0.01486988847583643,0.1654275092936803,5.0464684014869885,4.0
32.13333333333333,0.6390041493775933,924823,133873.23856209152,9920.0,0.5394190871369294,0.12448132780082988,0.10995850622406639,0.006224066390041493,0.022821576763485476,0.008298755186721992,0.14315352697095435,5.033195020746888,4.0
27.076923076923077,0.5752840909090909,924823,162425.9797752809,11379.0,0.48863636363636365,0.12926136363636365,0.12215909090909091,0.01278409090909091,0.017045454545454544,0.005681818181818182,0.16619318181818182,4.806818181818182,4.0
31.210526315789473,0.6694772344013491,924823,151837.02556818182,13082.0,0.4620573355817875,0.17706576728499157,0.11804384485666104,0.02866779089376054,0.026981450252951095,0.01011804384485666,0.11973018549747048,5.126475548060708,4.0
